host_acceptance_rate,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_90,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month,facebook,reviews,selfie,government_id, Washer, Stove, Fire extinguisher, Dryer, Shampoo, Paid parking off premises, Dishes and silverware, First aid kit, Hot water, Shower gel, Free street parking, Air conditioning, Heating, Toaster, Host greets you, Luggage dropoff allowed, Smoke alarm, Pocket wifi, Dedicated workspace, Drying rack for clothing, Freezer, Room-darkening shades, Microwave, Iron, Wine glasses, Coffee maker, Bed linens, Hangers, Wifi, Essentials, Dining table, Ethernet connection, Lock on bedroom door, Cleaning products, Cooking basics, Cable TV, Bathtub, Refrigerator, Elevator, Paid parking on premises, Breakfast, Oven, Carbon monoxide alarm, Long term stays allowed, Hair dryer, Kitchen
0.98,32,true,true,Justicia,Centro,40.42316,-3.69616,Entire rental unit,Entire home/apt,5,2,2,4,251,1,1125,3,50,21,10,5,5,4.89,4.95,5,5,4.89,false,24,0.49,false,true,true,true,false,true,true,true,true,true,true,false,true,false,false,true,true,false,true,true,true,false,true,false,false,false,true,true,false,true,true,true,true,true,false,true,false,false,true,true,false,true,true,false,false,true,true,true,true,true
1,1,true,true,Goya,Salamanca,40.42748,-3.66969,Entire rental unit,Entire home/apt,5,2,3,3,178,1,1125,2,18,56,2,4.55,4.8,4.59,4.89,4.77,4.8,4.73,true,1,1.25,false,false,true,true,false,false,false,true,true,false,true,false,true,false,false,true,true,false,false,false,false,false,true,false,false,false,true,true,false,true,true,true,true,true,false,false,false,false,true,false,false,true,true,false,false,true,false,true,true,true
1,0,true,true,Lista,Salamanca,40.43618,-3.67853,Entire rental unit,Entire home/apt,4,1,1,1,105,1,1125,4,39,58,10,4.64,4.78,4.62,4.9,4.86,4.88,4.53,false,1,1.29,false,false,false,false,false,true,false,false,true,false,true,false,true,false,false,true,true,false,true,false,false,false,true,false,false,false,true,true,false,true,true,true,true,true,false,false,false,false,true,false,false,true,true,false,false,true,false,true,true,true
0.8,5,true,true,Pacífico,Retiro,40.40482,-3.68133,Entire rental unit,Entire home/apt,4,1.5,3,4,93,5,120,5,49,61,8,4.9,4.92,4.9,4.98,4.97,4.92,4.79,false,2,1.36,false,true,false,true,false,true,false,false,true,true,true,false,true,false,false,true,true,false,true,false,false,false,true,false,false,false,true,true,false,true,false,true,true,true,false,false,false,false,true,false,false,true,true,true,false,true,false,true,true,true
0.93,2,true,true,Embajadores,Centro,40.40853,-3.70661,Entire loft,Entire home/apt,2,1,1,1,83,4,100,0,18,62,8,4.87,4.95,4.9,4.9,4.89,4.79,4.81,false,1,1.38,false,true,false,true,true,true,false,true,true,true,true,true,true,true,false,true,true,false,true,true,false,true,true,false,false,false,true,true,false,true,true,true,true,true,false,false,false,false,true,false,false,true,false,true,false,true,false,true,true,true
1,2,true,true,Universidad,Centro,40.4252,-3.70509,Entire rental unit,Entire home/apt,2,2,1,5,339,3,900,4,31,15,3,5,5,4.88,5,5,5,4.5,true,1,0.34,true,false,false,false,true,false,true,true,false,true,false,false,false,false,false,true,true,false,false,false,true,false,false,false,false,false,false,true,false,true,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,true,false
0.99,19,true,true,Recoletos,Salamanca,40.42761,-3.68359,Entire rental unit,Entire home/apt,6,2,3,5,273,1,1125,1,48,69,7,4.96,4.93,4.91,4.87,4.88,4.99,4.8,true,15,1.53,false,true,false,true,true,false,true,true,true,false,false,false,true,false,false,true,true,false,false,false,true,false,false,false,false,false,false,true,false,true,true,true,true,true,false,false,false,false,false,true,false,false,true,false,false,true,true,true,true,true
1,2,true,true,Ciudad Jardín,Chamartín,40.45168,-3.67692,Entire rental unit,Entire home/apt,4,2,2,2,102,2,1125,5,57,121,15,4.61,4.71,4.57,4.88,4.87,4.82,4.5,true,2,2.69,false,false,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,false,true,false,false,false,true,false,false,false,true,true,false,true,false,true,true,true,false,false,false,false,true,false,false,true,false,false,false,true,false,true,true,true
1,2,true,true,Palacio,Centro,40.41271,-3.71311,Private room in rental unit,Private room,2,1,1,1,28,1,10,1,17,88,21,4.85,4.83,4.9,4.83,4.87,4.93,4.8,true,2,1.96,false,false,true,true,false,true,false,false,true,false,true,true,true,true,false,false,true,false,true,true,false,false,true,false,false,false,true,true,false,false,true,true,true,true,false,false,false,false,true,false,false,true,false,true,false,false,false,false,true,true
0.97,19,true,true,Trafalgar,Chamberí,40.43064,-3.7019,Entire rental unit,Entire home/apt,6,2,2,3,131,2,1125,11,35,51,7,4.78,4.78,4.76,4.86,4.8,4.94,4.75,true,11,1.14,false,true,true,true,false,true,true,false,true,false,true,true,true,false,true,true,true,false,false,true,true,false,true,false,false,true,true,true,false,true,false,true,true,true,false,false,false,false,true,false,true,true,false,true,false,true,true,true,true,true
1,11,true,true,Cármenes,Latina,40.39678,-3.74106,Other,Entire home/apt,4,2.5,1,1,56,2,1125,0,0,32,0,4.77,4.94,4.55,4.84,4.9,4.58,4.87,true,10,0.72,false,true,false,true,false,false,false,false,true,false,false,true,true,true,true,true,true,false,false,true,false,false,true,false,false,true,false,true,false,false,true,true,false,true,false,false,false,true,true,false,false,false,false,false,true,false,false,true,true,true
1,1,true,true,Cortes,Centro,40.41435,-3.70088,Entire rental unit,Entire home/apt,7,3,3,6,318,1,1125,13,45,120,15,4.87,4.86,4.7,4.92,4.95,4.97,4.76,true,2,2.68,false,false,true,true,false,true,false,true,true,false,true,false,true,false,false,true,true,false,false,false,false,false,false,false,false,false,true,true,false,true,true,true,true,true,false,false,false,false,true,false,false,true,false,false,false,true,false,true,true,true
0.99,8,true,true,Recoletos,Salamanca,40.4218,-3.68976,Entire rental unit,Entire home/apt,4,2.5,2,3,260,2,365,6,48,73,17,4.99,5,4.95,4.93,5,4.98,4.88,true,7,1.62,false,true,false,true,true,false,true,true,false,false,false,false,false,false,false,true,true,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,true,false
0.5,2,true,true,Rejas,San Blas - Canillejas,40.44407,-3.58457,Entire rental unit,Entire home/apt,2,1,1,1,60,3,1120,0,0,13,1,4.92,5,4.92,5,5,4.85,4.85,false,2,0.29,false,false,false,true,false,true,false,false,false,false,true,true,true,false,true,true,true,false,false,false,true,false,true,false,false,false,true,true,false,true,false,false,true,true,false,false,false,false,true,false,false,true,true,true,false,true,false,true,true,true
1,1,true,true,Sol,Centro,40.42005,-3.70592,Entire rental unit,Entire home/apt,6,2,4,5,259,2,1125,16,76,34,6,4.62,4.71,4.88,4.74,4.79,5,4.56,true,1,0.87,false,false,true,true,true,true,false,false,true,true,true,false,true,false,false,true,true,false,true,true,false,false,true,false,false,true,true,true,false,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,true,false,true,true,true
0.98,12,true,true,Sol,Centro,40.41963,-3.70318,Entire rental unit,Entire home/apt,4,1,1,3,95,1,1125,4,44,39,4,4.85,4.86,5,5,4.86,5,5,true,9,0.94,false,true,false,true,true,false,true,false,false,true,false,false,false,false,false,true,true,false,false,false,true,false,false,false,false,false,false,true,false,true,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false
0,2,true,true,Universidad,Centro,40.42293,-3.70557,Private room in rental unit,Private room,2,1,1,1,120,1,1125,0,10,72,0,4.61,4.8,4.41,4.82,4.87,4.9,4.54,false,2,1.62,false,false,false,true,true,true,false,true,true,false,true,true,true,false,false,true,true,false,true,true,false,false,true,false,false,false,true,false,false,true,false,true,true,true,false,false,false,false,true,false,false,true,true,true,false,true,false,true,false,true
0.87,5,true,true,Puerta del Angel,Latina,40.4134,-3.72614,Entire rental unit,Entire home/apt,7,1,2,4,56,1,200,1,37,55,8,4.25,4.73,4.22,4.89,4.93,4.85,4.44,false,5,1.23,false,true,true,true,false,true,false,false,true,false,true,true,true,true,true,true,false,false,true,true,false,false,true,true,true,true,true,true,false,true,true,true,true,true,false,false,false,true,true,true,false,true,true,false,false,true,false,true,true,true
1,4,true,true,Embajadores,Centro,40.40867,-3.6971,Entire rental unit,Entire home/apt,5,2,3,3,90,4,1125,12,43,32,7,4.47,4.53,4.41,4.72,4.72,4.84,4.41,false,3,0.71,false,true,true,true,true,false,false,false,true,false,true,false,true,false,false,false,true,false,true,false,false,false,true,false,false,false,false,true,false,true,true,true,true,true,false,false,false,false,true,false,false,true,true,true,false,true,false,true,true,true
0.89,1,true,true,Niño Jesús,Retiro,40.41647,-3.67074,Entire rental unit,Entire home/apt,6,1,2,4,141,1,1125,7,66,85,8,4.64,4.81,4.65,4.72,4.78,4.84,4.58,true,1,1.89,false,false,true,true,false,true,true,false,true,false,true,false,true,true,false,true,true,false,false,false,false,false,true,false,true,true,true,true,false,true,true,true,true,true,false,false,false,false,true,true,false,true,true,false,false,true,false,true,true,true
0.99,30,true,true,Canillas,Hortaleza,40.46506,-3.63856,Other,Hotel room,2,1,1,1,25,1,7,14,62,62,25,4.32,4.58,4.47,4.73,4.65,4.55,4.44,true,22,1.41,false,true,false,false,false,false,true,false,false,false,false,false,false,true,true,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false
1,1,true,true,Palacio,Centro,40.41081,-3.71659,Entire rental unit,Entire home/apt,10,2.5,4,6,160,2,1124,24,48,166,25,4.77,4.8,4.81,4.86,4.87,4.73,4.66,true,2,3.69,false,true,false,true,true,true,false,false,true,false,true,false,true,false,false,true,true,false,false,true,true,false,true,false,false,false,true,true,false,true,true,true,true,true,false,false,false,false,true,true,false,true,true,false,false,true,true,true,true,true
0.96,4,true,true,Imperial,Arganzuela,40.41378,-3.71879,Entire rental unit,Entire home/apt,2,1,1,1,62,1,1125,4,16,98,0,4.66,4.74,4.74,4.9,4.94,4.67,4.55,true,7,2.18,false,true,false,true,true,true,false,false,true,false,true,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,true,true,false,false,false,true,true,true,false,false,false,false,true,false,false,true,false,false,false,true,false,true,true,true
0.97,3,true,true,Cortes,Centro,40.41447,-3.69523,Entire rental unit,Entire home/apt,4,1,1,1,137,1,1125,0,36,19,6,4.58,4.74,4.68,4.95,4.84,5,4.58,true,3,0.43,false,false,false,false,true,true,true,false,true,true,true,false,true,true,false,true,true,false,false,false,false,false,true,false,false,true,true,true,false,true,true,true,true,true,false,false,false,false,true,false,true,true,false,true,false,false,false,true,true,true
0.2,1,true,true,Justicia,Centro,40.42119,-3.69609,Private room in rental unit,Private room,1,1,1,1,50,12,1125,0,0,21,2,4.95,4.95,5,4.95,5,5,4.9,false,1,0.47,false,false,false,true,true,false,true,true,false,true,true,true,true,false,false,true,true,false,true,true,false,true,true,false,false,false,true,true,false,true,true,true,true,true,false,false,false,false,true,true,false,true,true,true,false,true,false,true,true,true
0.99,4,true,true,Embajadores,Centro,40.40817,-3.70165,Entire rental unit,Entire home/apt,5,1,2,3,82,1,1125,8,48,348,95,4.49,4.68,4.71,4.69,4.7,4.59,4.49,true,4,7.77,false,true,true,true,false,true,false,false,true,false,true,false,true,true,false,false,false,true,true,false,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,false,false,false,true,true,true,true,true
1,2,true,true,Embajadores,Centro,40.40939,-3.70359,Entire rental unit,Entire home/apt,4,1,1,2,66,2,1125,4,48,56,9,4.2,4.65,4.18,4.82,4.89,4.4,4.31,true,2,1.28,false,false,true,true,false,false,true,false,true,true,true,false,true,true,false,true,true,false,true,false,false,false,true,false,false,false,true,true,false,true,true,true,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,true,true,true
1,1,true,true,Palos de Moguer,Arganzuela,40.40431,-3.70065,Private room in rental unit,Private room,2,1,1,1,45,2,8,0,0,14,3,4.77,4.79,4.71,4.93,5,4.93,4.93,true,1,0.32,false,true,false,true,false,false,false,false,false,true,true,false,true,true,false,true,false,true,false,true,false,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,false,true,false,false,false,false,false,true,false
0.96,1,true,true,Embajadores,Centro,40.41226,-3.70597,Entire rental unit,Entire home/apt,12,2,5,7,534,3,90,19,76,65,13,4.74,4.66,4.72,4.85,4.89,4.91,4.58,true,1,1.48,false,false,true,true,false,true,true,false,true,false,true,true,true,true,false,false,false,true,true,false,true,false,true,false,true,false,true,true,true,true,true,true,true,true,true,false,false,true,true,true,false,true,true,false,false,true,true,true,true,true
0.78,5,true,true,Universidad,Centro,40.42392,-3.70142,Entire rental unit,Entire home/apt,4,1,1,1,135,3,265,11,70,30,0,4.83,4.87,4.97,4.87,4.73,5,4.63,true,4,0.67,false,true,false,true,false,true,true,false,true,true,true,false,true,false,false,true,true,false,true,true,true,false,true,false,false,false,true,true,false,true,true,true,true,true,false,false,false,false,true,false,false,true,true,false,false,false,false,true,true,true
1,2,true,true,Universidad,Centro,40.42433,-3.7013,Entire rental unit,Entire home/apt,4,1,1,2,63,3,30,0,0,116,12,4.87,4.89,4.84,4.9,4.89,4.94,4.82,false,2,2.61,false,false,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,false,true,true,true,false,true,false,false,false,false,false,true,true,true
1,2,true,true,Valverde,Fuencarral - El Pardo,40.4859,-3.68646,Entire rental unit,Entire home/apt,4,1,2,3,71,20,1125,4,22,78,9,4.9,4.97,4.83,4.95,4.96,4.63,4.87,false,2,1.84,false,true,true,true,true,true,true,false,true,false,true,false,true,false,true,true,true,false,false,true,true,false,true,false,false,true,true,true,false,true,false,true,true,true,false,false,false,false,true,false,false,true,false,false,false,true,true,true,true,true
0.94,1,true,true,Embajadores,Centro,40.4131,-3.70626,Entire rental unit,Entire home/apt,4,1,2,2,96,3,1124,11,71,92,22,4.7,4.75,4.62,4.7,4.8,4.98,4.68,false,1,2.21,false,false,true,true,true,true,false,false,false,true,true,false,true,false,false,true,true,true,false,false,false,false,false,true,false,false,true,true,false,true,false,true,true,true,true,false,false,false,false,false,false,true,true,false,false,true,false,true,true,true
0.92,1,true,true,Delicias,Arganzuela,40.39525,-3.69413,Entire rental unit,Entire home/apt,4,1,2,2,120,2,1125,15,75,48,6,4.9,4.92,4.9,5,4.96,4.85,4.88,false,1,1.14,false,false,true,true,false,true,false,false,true,false,true,true,true,false,false,true,true,false,true,false,false,false,true,false,false,false,true,true,false,true,true,true,true,true,false,false,false,false,true,false,false,true,true,true,false,true,false,true,true,true
0.69,4,true,true,Embajadores,Centro,40.40774,-3.70405,Entire rental unit,Entire home/apt,2,1,1,1,64,6,1125,0,14,7,0,4.57,5,4.43,5,5,4.86,4.71,false,2,0.16,false,true,false,true,true,true,false,true,true,true,true,false,true,false,false,false,true,false,false,false,false,false,true,false,false,false,false,true,false,false,true,true,false,true,false,false,false,true,true,true,false,true,false,true,false,false,false,true,true,true
1,5,true,true,Sol,Centro,40.41821,-3.7047,Entire rental unit,Entire home/apt,6,3,3,4,194,1,30,4,33,239,54,4.95,4.99,4.99,4.98,4.98,4.98,4.91,true,5,5.35,false,true,true,true,false,false,false,true,false,true,false,false,false,false,false,true,true,false,false,false,true,false,false,false,false,true,false,true,false,true,false,false,true,false,false,false,false,false,false,false,true,false,true,false,false,false,true,false,true,true
0.96,4,true,true,Universidad,Centro,40.42712,-3.71248,Entire loft,Entire home/apt,2,1,1,1,82,1,1125,0,0,42,0,4.81,4.95,4.76,4.95,4.98,4.93,4.86,false,7,0.95,false,true,false,true,false,true,true,false,true,false,false,true,true,false,false,true,true,false,true,false,false,false,true,false,false,false,true,true,false,true,false,true,true,true,false,false,false,false,false,false,false,true,true,true,true,true,false,true,true,true
0.82,22,true,true,Universidad,Centro,40.4237,-3.70896,Private room in rental unit,Private room,2,1,1,1,45,4,4,2,62,43,2,4.56,4.66,4.8,4.8,4.8,4.98,4.51,true,14,0.97,false,true,false,true,false,true,false,false,true,false,true,false,true,true,false,false,true,false,true,true,false,true,true,false,false,false,true,true,false,true,true,true,true,true,false,false,true,false,true,true,false,true,false,true,false,false,false,false,true,true
